rank,word,frequency,relative_frequency
95,עתה,432,0.0009157897414589887
96,יהיה,427,0.0009051903231550653
97,חרב,424,0.0008988306721727111
98,אות,422,0.0008945909048511417
99,נא,421,0.0008924710211903571
100,נתן,416,0.0008818716028864336
101,גוים,414,0.0008776318355648642
102,פי,406,0.0008606727662785866
103,הר,404,0.0008564329989570172
104,ממ,401,0.0008500733479746631
105,שמים,394,0.0008352341623491703
106,תחת,394,0.0008352341623491703
107,בקר,391,0.0008288745113668161
108,זהב,391,0.0008288745113668161
109,יבא,391,0.0008288745113668161
110,די,388,0.0008225148603844621
111,ישב,387,0.0008203949767236774
112,אשה,385,0.000816155209402108
113,עולם,384,0.0008140353257413233
114,רוח,377,0.0007991961401158305
115,נאם,375,0.000794956372794261
116,כסף,374,0.0007928364891334763
117,אש,373,0.0007907166054726916
118,שנים,370,0.0007843569544903376
119,רב,369,0.0007822370708295529
120,יאמרו,365,0.0007737575361864141
121,יצא,358,0.0007589183505609212
122,אנכי,358,0.0007589183505609212
123,שמע,350,0.0007419592812746436
124,מזבח,349,0.000739839397613859
125,דברי,347,0.0007355996302922896
126,יעקב,346,0.0007334797466315049
127,אהרן,345,0.0007313598629707202
128,ן,338,0.0007165206773452273
129,משפט,334,0.0007080411427020885
130,עבדי,326,0.000691082073415811
131,יתן,324,0.0006868423060942415
132,או,322,0.0006826025387726721
133,אחת,320,0.0006783627714511027
134,ימי,316,0.000669883236807964
135,בת,315,0.0006677633531471793
136,בין,313,0.0006635235858256099
137,עשרים,307,0.0006508042838609017
138,רעה,306,0.000648684400200117
139,מקום,302,0.0006402048655569782
140,היא,302,0.0006402048655569782
141,מדבר,301,0.0006380849818961935
142,שלמה,301,0.0006380849818961935
143,מאות,300,0.0006359650982354088
144,שער,299,0.0006338452145746242
145,ים,297,0.0006296054472530548
146,עשר,296,0.0006274855635922701
147,עשו,295,0.0006253656799314854
148,לחם,294,0.0006232457962707007
149,עלה,292,0.0006190060289491312
150,אלף,292,0.0006190060289491312
151,היו,291,0.0006168861452883465
152,שלח,291,0.0006168861452883465
153,מאד,290,0.0006147662616275618
154,המה,290,0.0006147662616275618
155,נתתי,288,0.0006105264943059925
156,ברית,288,0.0006105264943059925
157,יקח,287,0.0006084066106452078
158,אתם,287,0.0006084066106452078
159,אהל,285,0.0006041668433236384
160,הן,284,0.0006020469596628537
161,תוך,282,0.0005978071923412843
162,גדול,282,0.0005978071923412843
163,מלחמה,282,0.0005978071923412843
164,צבאות,282,0.0005978071923412843
165,עת,280,0.0005935674250197149
166,בבל,280,0.0005935674250197149
167,דויד,280,0.0005935674250197149
168,ישלח,276,0.0005850878903765762
169,בשר,275,0.0005829680067157914
170,יקרא,273,0.000578728239394222
171,שדה,273,0.000578728239394222
172,ארצ,273,0.000578728239394222
173,כלי,273,0.000578728239394222
174,קרב,272,0.0005766083557334373
175,פרעה,270,0.0005723685884118679
176,כהנים,270,0.0005723685884118679
177,אנשים,269,0.0005702487047510832
178,מלכ,268,0.0005681288210902986
179,זרע,267,0.0005660089374295139
180,עבר,261,0.0005532896354648057
181,תאמר,260,0.000551169751804021
182,חדש,260,0.000551169751804021
183,למען,260,0.000551169751804021
184,עשות,259,0.0005490498681432362
185,יבאו,259,0.0005490498681432362
186,לבב,258,0.0005469299844824516
187,ירא,254,0.0005384504498393128
188,יעש,253,0.0005363305661785281
189,ילך,253,0.0005363305661785281
190,אנשי,252,0.0005342106825177434
191,שבע,251,0.0005320907988569587
192,פלשתים,251,0.0005320907988569587
193,שרי,251,0.0005320907988569587
194,סביב,249,0.0005278510315353893
195,חטאת,248,0.0005257311478746047
196,לוים,248,0.0005257311478746047
197,מטה,245,0.0005193714968922506
198,הנ,243,0.0005151317295706812
199,ידבר,241,0.0005108919622491117
200,ערי,240,0.000508772078588327
201,חסד,237,0.000502412427605973
202,חיל,237,0.000502412427605973
203,משפחת,235,0.0004981726602844036
204,יהיו,234,0.0004960527766236189
205,ספר,230,0.00048757324198048013
206,אשת,228,0.0004833334746589107
207,אף,228,0.0004833334746589107
208,שלום,228,0.0004833334746589107
209,יוסף,228,0.0004833334746589107
210,מות,224,0.00047485394001577194
211,דם,218,0.00046213463805106376
212,חי,216,0.00045789487072949434
213,לילה,215,0.0004557749870687097
214,יהושע,215,0.0004557749870687097
215,גבול,213,0.0004515352197471403
216,יען,211,0.00044729545242557086
217,היתה,210,0.0004451755687647862
218,ישבו,208,0.0004409358014432168
219,אכל,205,0.00043457615046086273
220,ידי,205,0.00043457615046086273
221,ראה,205,0.00043457615046086273
222,אמרת,204,0.000432456266800078
223,צוה,204,0.000432456266800078
224,צאן,203,0.0004303363831392933
225,נער,203,0.0004303363831392933
226,נה,201,0.0004260966158177239
227,עשרה,201,0.0004260966158177239
228,אבתי,199,0.00042185684849615454
229,רבים,197,0.00041761708117458513
230,מלכי,196,0.0004154971975138004
231,מועד,193,0.00040913754653144636
232,לוא,192,0.00040701766287066165
233,עמד,188,0.0003985381282275229
234,פתח,188,0.0003985381282275229
235,אב,188,0.0003985381282275229
236,מעל,187,0.00039641824456673817
237,אחר,186,0.00039429836090595346
238,דברים,186,0.00039429836090595346
239,כבוד,186,0.00039429836090595346
240,אמ,185,0.0003921784772451688
241,מואב,185,0.0003921784772451688
242,בנות,184,0.0003900585935843841
243,שמן,182,0.0003858188262628147
244,עשית,180,0.00038157905894124533
245,מחנה,180,0.00038157905894124533
246,בנים,179,0.0003794591752804606
247,שלשים,179,0.0003794591752804606
248,שש,179,0.0003794591752804606
249,ערים,179,0.0003794591752804606
250,שבת,178,0.0003773392916196759
251,אמת,178,0.0003773392916196759
252,אפרים,178,0.0003773392916196759
253,ארון,178,0.0003773392916196759
254,ירדן,177,0.0003752194079588912
255,שמעו,177,0.0003752194079588912
256,צבא,176,0.0003730995242981065
257,עמים,175,0.0003709796406373218
258,נביא,175,0.0003709796406373218
259,אלפים,175,0.0003709796406373218
260,ערב,174,0.00036885975697653714
261,פנ,174,0.00036885975697653714
262,אברהם,173,0.00036673987331575244
263,עץ,172,0.00036461998965496773
264,בד,172,0.00036461998965496773
265,ישבי,172,0.00036461998965496773
266,חמש,171,0.000362500105994183
267,באו,164,0.0003476609203686902
268,יעשה,164,0.0003476609203686902
269,תהיה,163,0.0003455410367079055
270,שנת,163,0.0003455410367079055
271,אמה,162,0.00034342115304712077
272,אך,162,0.00034342115304712077
273,שתי,160,0.00033918138572555136
274,ילכו,160,0.00033918138572555136
275,עינ,160,0.00033918138572555136
276,ארבע,158,0.000334941618403982
277,תת,157,0.0003328217347431973
278,חמשים,157,0.0003328217347431973
279,שמש,157,0.0003328217347431973
280,רשע,157,0.0003328217347431973
281,רכב,157,0.0003328217347431973
282,נגד,156,0.0003307018510824126
283,ידע,156,0.0003307018510824126
284,בוא,154,0.0003264620837608432
285,ציון,153,0.0003243422001000585
286,הלך,152,0.0003222223164392738
287,דרכ,152,0.0003222223164392738
288,ידעו,151,0.0003201024327784891
289,אדני,151,0.0003201024327784891
290,אשור,150,0.0003179825491177044
291,מאה,150,0.0003179825491177044
292,נחלת,150,0.0003179825491177044
293,אבות,150,0.0003179825491177044
294,מת,148,0.00031374278179613504
295,זבח,148,0.00031374278179613504
296,זכר,147,0.00031162289813535033
297,ארם,147,0.00031162289813535033
298,קראת,147,0.00031162289813535033
299,בעל,147,0.00031162289813535033
300,אפ,147,0.00031162289813535033
301,צדיק,145,0.0003073831308137809
302,שבעת,145,0.0003073831308137809
303,בנימן,145,0.0003073831308137809
304,שלש,144,0.00030526324715299626
305,חצי,144,0.00030526324715299626
306,יואב,144,0.00030526324715299626
307,שמר,143,0.00030314336349221156
308,נשים,142,0.00030102347983142685
309,ישמע,142,0.00030102347983142685
310,מעשה,142,0.00030102347983142685
311,מנשה,142,0.00030102347983142685
312,קרא,141,0.00029890359617064214
313,אז,141,0.00029890359617064214
314,אדמה,140,0.00029678371250985744
315,דעת,140,0.00029678371250985744
316,מנחה,140,0.00029678371250985744
317,יעל,140,0.00029678371250985744
318,מצות,140,0.00029678371250985744
319,ש,139,0.0002946638288490728
320,תעשה,139,0.0002946638288490728
321,הרים,139,0.0002946638288490728
322,חמשה,139,0.0002946638288490728
323,אבן,138,0.0002925439451882881
324,שמואל,138,0.0002925439451882881
325,מלכות,138,0.0002925439451882881
326,בהמה,137,0.00029042406152750337
327,רגלי,137,0.00029042406152750337
328,יקם,136,0.00028830417786671866
329,תוכ,136,0.00028830417786671866
330,תחתי,136,0.00028830417786671866
331,ארבעים,135,0.00028618429420593396
332,גוי,135,0.00028618429420593396
333,מספר,135,0.00028618429420593396
334,היות,134,0.0002840644105451493
335,יש,134,0.0002840644105451493
336,חצר,134,0.0002840644105451493
337,דרכי,134,0.0002840644105451493
338,אור,133,0.0002819445268843646
339,פן,133,0.0002819445268843646
340,שלשה,133,0.0002819445268843646
341,אמרי,133,0.0002819445268843646
342,גלעד,132,0.0002798246432235799
343,יאכל,130,0.0002755848759020105
344,נשא,130,0.0002755848759020105
345,ירד,130,0.0002755848759020105
346,יין,130,0.0002755848759020105
347,איבי,130,0.0002755848759020105
348,ראשי,129,0.0002734649922412258
349,ימת,129,0.0002734649922412258
350,לכת,129,0.0002734649922412258
351,חמת,129,0.0002734649922412258
352,כסא,129,0.0002734649922412258
353,וס,129,0.0002734649922412258
354,חיים,128,0.0002713451085804411
355,ירמיהו,128,0.0002713451085804411
356,רשעים,127,0.0002692252249196564
357,כח,126,0.0002671053412588717
358,נחשת,126,0.0002671053412588717
359,רחב,126,0.0002671053412588717
360,תהי,126,0.0002671053412588717
361,צדק,126,0.0002671053412588717
362,תורת,126,0.0002671053412588717
363,בגדי,126,0.0002671053412588717
364,יהוהס,126,0.0002671053412588717
365,רגל,125,0.000264985457598087
366,חלב,123,0.00026074569027651764
367,שר,123,0.00026074569027651764
368,קהל,123,0.00026074569027651764
369,יבוא,123,0.00026074569027651764
370,לקח,121,0.0002565059229549482
371,שבעה,121,0.0002565059229549482
372,טמא,121,0.0002565059229549482
373,פרי,120,0.0002543860392941635
374,יצאו,120,0.0002543860392941635
375,יתר,120,0.0002543860392941635
376,ארבעה,119,0.00025226615563337887
377,מו,119,0.00025226615563337887
378,אנחנו,119,0.00025226615563337887
379,מלאך,119,0.00025226615563337887
380,ופ,119,0.00025226615563337887
381,ראו,118,0.00025014627197259416
382,אמרו,118,0.00025014627197259416
383,נחל,117,0.00024802638831180945
384,שתים,116,0.00024590650465102474
385,רק,115,0.00024378662099024006
386,נגע,115,0.00024378662099024006
387,עפר,114,0.00024166673732945536
388,רעב,114,0.00024166673732945536
389,משכן,114,0.00024166673732945536
390,תאכל,113,0.00023954685366867065
391,יראו,113,0.00023954685366867065
392,בלתי,112,0.00023742697000788597
393,איל,112,0.00023742697000788597
394,חכמה,112,0.00023742697000788597
395,יעשו,111,0.00023530708634710126
396,נגב,111,0.00023530708634710126
397,עז,110,0.00023318720268631659
398,יצחק,110,0.00023318720268631659
399,לך,109,0.00023106731902553188
400,שוב,108,0.00022894743536474717
401,כמו,108,0.00022894743536474717
402,הוליד,107,0.0002268275517039625
403,גר,107,0.0002268275517039625
404,פנים,107,0.0002268275517039625
405,יעמד,107,0.0002268275517039625
406,הביא,106,0.00022470766804317778
407,צר,106,0.00022470766804317778
408,שקר,106,0.00022470766804317778
409,עשיתי,105,0.0002225877843823931
410,שמרון,105,0.0002225877843823931
411,שבט,105,0.0002225877843823931
412,ראיתי,104,0.0002204679007216084
413,בעד,104,0.0002204679007216084
414,טובה,104,0.0002204679007216084
415,ימלך,104,0.0002204679007216084
416,גדולה,104,0.0002204679007216084
417,ישם,103,0.0002183480170608237
418,ראות,103,0.0002183480170608237
419,עור,103,0.0002183480170608237
420,אינ,103,0.0002183480170608237
421,מלא,103,0.0002183480170608237
422,ירבעם,103,0.0002183480170608237
423,שלשת,102,0.000216228133400039
424,עמון,102,0.000216228133400039
425,לוי,102,0.000216228133400039
426,צפון,102,0.000216228133400039
427,ידעתי,101,0.0002141082497392543
428,ישא,101,0.0002141082497392543
429,אתן,100,0.00021198836607846963
430,השיב,100,0.00021198836607846963
431,זקני,100,0.00021198836607846963
432,אדום,100,0.00021198836607846963
433,ידעת,100,0.00021198836607846963
434,מלאכה,100,0.00021198836607846963
435,תמיד,100,0.00021198836607846963
436,עין,99,0.00020986848241768492
437,מעט,99,0.00020986848241768492
438,שב,99,0.00020986848241768492
439,עונ,98,0.0002077485987569002
440,עדה,98,0.0002077485987569002
441,קצה,98,0.0002077485987569002
442,אמות,98,0.0002077485987569002
443,שבעים,97,0.00020562871509611553
444,עלות,97,0.00020562871509611553
445,ישר,97,0.00020562871509611553
446,חוץ,96,0.00020350883143533083
447,מלכים,96,0.00020350883143533083
448,יושב,96,0.00020350883143533083
449,עבדת,96,0.00020350883143533083
450,יעלו,96,0.00020350883143533083
451,יחנו,96,0.00020350883143533083
452,תבוא,95,0.00020138894777454615
453,עדת,95,0.00020138894777454615
454,נתנו,93,0.00019714918045297673
455,עני,93,0.00019714918045297673
456,ברוך,92,0.00019502929679219205
457,צור,92,0.00019502929679219205
458,פר,92,0.00019502929679219205
459,אחאב,92,0.00019502929679219205
460,חשך,91,0.00019290941313140735
461,נהר,91,0.00019290941313140735
462,ילד,91,0.00019290941313140735
463,כפר,90,0.00019078952947062267
464,כנען,90,0.00019078952947062267
465,יחדו,90,0.00019078952947062267
466,שור,90,0.00019078952947062267
467,שבר,90,0.00019078952947062267
468,אבשלום,90,0.00019078952947062267
469,אעשה,89,0.00018866964580983796
470,אבותי,89,0.00018866964580983796
471,יעבר,88,0.00018654976214905325
472,צאת,88,0.00018654976214905325
473,פה,88,0.00018654976214905325
474,אמרתי,88,0.00018654976214905325
475,אבנים,88,0.00018654976214905325
476,תורה,88,0.00018654976214905325
477,היכל,88,0.00018654976214905325
478,תתן,87,0.00018442987848826857
479,קח,87,0.00018442987848826857
480,דור,87,0.00018442987848826857
481,ימ,87,0.00018442987848826857
482,שעיר,87,0.00018442987848826857
483,עון,87,0.00018442987848826857
484,בנתי,87,0.00018442987848826857
485,אדמת,87,0.00018442987848826857
486,חלק,86,0.00018230999482748387
487,ימצא,86,0.00018230999482748387
488,אזני,86,0.00018230999482748387
489,שרים,86,0.00018230999482748387
490,מראה,85,0.00018019011116669916
491,יאכלו,85,0.00018019011116669916
492,שערים,85,0.00018019011116669916
493,שערי,85,0.00018019011116669916
494,יהוהפ,84,0.00017807022750591448
495,צדקה,84,0.00017807022750591448
496,שדי,84,0.00017807022750591448
497,תעשו,84,0.00017807022750591448
498,נשיא,84,0.00017807022750591448
499,און,84,0.00017807022750591448
500,קדשים,84,0.00017807022750591448
501,יהושפט,84,0.00017807022750591448
502,ענן,83,0.00017595034384512977
503,חכם,83,0.00017595034384512977
504,עצי,82,0.0001738304601843451
505,באים,82,0.0001738304601843451
506,לכו,82,0.0001738304601843451
507,בכור,82,0.0001738304601843451
508,תקח,81,0.00017171057652356039
509,כף,81,0.00017171057652356039
510,אחרים,81,0.00017171057652356039
511,שפת,81,0.00017171057652356039
512,שלל,81,0.00017171057652356039
513,יהונתן,81,0.00017171057652356039
514,הון,81,0.00017171057652356039
515,קדם,80,0.00016959069286277568
516,יפל,80,0.00016959069286277568
517,יקחו,80,0.00016959069286277568
518,באר,80,0.00016959069286277568
519,יתנו,80,0.00016959069286277568
520,גד,80,0.00016959069286277568
521,פאת,80,0.00016959069286277568
522,דניאל,80,0.00016959069286277568
523,רעים,79,0.000167470809201991
524,מקדש,79,0.000167470809201991
525,ארך,78,0.0001653509255412063
526,אסף,78,0.0001653509255412063
527,אהב,78,0.0001653509255412063
528,ימינ,78,0.0001653509255412063
529,אח,77,0.0001632310418804216
530,ראשון,77,0.0001632310418804216
531,כבד,77,0.0001632310418804216
532,יראה,77,0.0001632310418804216
533,חזק,77,0.0001632310418804216
534,שבטי,77,0.0001632310418804216
535,בל,77,0.0001632310418804216
536,מנחת,76,0.0001611111582196369
537,ברזל,76,0.0001611111582196369
538,יגד,76,0.0001611111582196369
539,כשדים,76,0.0001611111582196369
540,כלה,76,0.0001611111582196369
541,דברתי,76,0.0001611111582196369
542,יך,76,0.0001611111582196369
543,הי,76,0.0001611111582196369
544,חיה,75,0.0001589912745588522
545,עוף,75,0.0001589912745588522
546,שביעי,75,0.0001589912745588522
547,ישמעו,75,0.0001589912745588522
548,רעת,75,0.0001589912745588522
549,ישאו,75,0.0001589912745588522
550,עבדים,75,0.0001589912745588522
551,נחלה,75,0.0001589912745588522
552,קדוש,75,0.0001589912745588522
553,משל,74,0.00015687139089806752
554,ךס,74,0.00015687139089806752
555,נשי,74,0.00015687139089806752
556,הס,74,0.00015687139089806752
557,גבר,74,0.00015687139089806752
558,הוציא,74,0.00015687139089806752
559,לבן,74,0.00015687139089806752
560,יסעו,74,0.00015687139089806752
561,בתי,74,0.00015687139089806752
562,נפל,74,0.00015687139089806752
563,סלה,74,0.00015687139089806752
564,דן,73,0.0001547515072372828
565,רשת,73,0.0001547515072372828
566,שמחה,73,0.0001547515072372828
567,חטא,73,0.0001547515072372828
568,הכה,73,0.0001547515072372828
569,מזרח,73,0.0001547515072372828
570,חזקיהו,73,0.0001547515072372828
571,משא,72,0.00015263162357649813
572,דברת,72,0.00015263162357649813
573,ישכב,72,0.00015263162357649813
574,ראובן,72,0.00015263162357649813
575,שבי,72,0.00015263162357649813
576,אלעזר,72,0.00015263162357649813
577,שיר,72,0.00015263162357649813
578,שנית,71,0.00015051173991571343
579,קשת,71,0.00015051173991571343
580,מאתים,71,0.00015051173991571343
581,עצים,71,0.00015051173991571343
582,מדוע,71,0.00015051173991571343
583,שלמים,71,0.00015051173991571343
584,דמ,70,0.00014839185625492872
585,ימין,70,0.00014839185625492872
586,עמק,70,0.00014839185625492872
587,עזים,70,0.00014839185625492872
588,אזנ,70,0.00014839185625492872
589,במות,70,0.00014839185625492872
590,קטן,69,0.00014627197259414404
591,חית,69,0.00014627197259414404
592,קל,69,0.00014627197259414404
593,תלך,69,0.00014627197259414404
594,תלד,69,0.00014627197259414404
595,הבל,69,0.00014627197259414404
596,חן,69,0.00014627197259414404
597,שקל,69,0.00014627197259414404
598,אצל,69,0.00014627197259414404
599,אכלה,68,0.00014415208893335933
600,עזר,68,0.00014415208893335933
601,הגיד,68,0.00014415208893335933
602,צאנ,68,0.00014415208893335933
603,כנעני,68,0.00014415208893335933
604,שמת,68,0.00014415208893335933
605,משמרת,68,0.00014415208893335933
606,צדקת,68,0.00014415208893335933
607,טהור,68,0.00014415208893335933
608,יבן,67,0.00014203220527257465
609,שמעת,67,0.00014203220527257465
610,הייתי,67,0.00014203220527257465
611,ימות,67,0.00014203220527257465
612,שמות,66,0.00013991232161178995
613,הרבה,66,0.00013991232161178995
614,קנה,66,0.00013991232161178995
615,אבימלך,66,0.00013991232161178995
616,יתנ,66,0.00013991232161178995
617,בנותי,66,0.00013991232161178995
618,בטח,66,0.00013991232161178995
619,לבנון,66,0.00013991232161178995
620,יעלה,65,0.00013779243795100524
621,נתתה,65,0.00013779243795100524
622,חיי,65,0.00013779243795100524
623,יכו,65,0.00013779243795100524
624,שכר,65,0.00013779243795100524
625,המון,65,0.00013779243795100524
626,מלאכים,65,0.00013779243795100524
627,מתי,65,0.00013779243795100524
628,הציל,65,0.00013779243795100524
629,עמל,65,0.00013779243795100524
630,ארצות,65,0.00013779243795100524
631,שארית,65,0.00013779243795100524
632,מעשי,65,0.00013779243795100524
633,אויב,65,0.00013779243795100524
634,קיר,65,0.00013779243795100524
635,עולה,65,0.00013779243795100524
636,שפתי,65,0.00013779243795100524
637,אליהו,65,0.00013779243795100524
638,יהודים,65,0.00013779243795100524
639,שמנה,64,0.00013567255429022056
640,שכב,64,0.00013567255429022056
641,פשע,64,0.00013567255429022056
642,אבת,64,0.00013567255429022056
643,גורל,64,0.00013567255429022056
644,יפלו,63,0.00013355267062943585
645,שכם,63,0.00013355267062943585
646,פ,63,0.00013355267062943585
647,פסח,63,0.00013355267062943585
648,נביאים,63,0.00013355267062943585
649,מלאכת,62,0.00013143278696865117
650,יחי,62,0.00013143278696865117
651,יפתח,62,0.00013143278696865117
652,ריב,62,0.00013143278696865117
653,אנה,62,0.00013143278696865117
654,שפט,62,0.00013143278696865117
655,עלו,62,0.00013143278696865117
656,אחרית,62,0.00013143278696865117
657,אחז,62,0.00013143278696865117
658,כבשים,62,0.00013143278696865117
659,נבל,62,0.00013143278696865117
660,יצו,61,0.00012931290330786647
661,עבור,61,0.00012931290330786647
662,גבור,61,0.00012931290330786647
663,הלכו,61,0.00012931290330786647
664,אחזת,61,0.00012931290330786647
665,מדין,61,0.00012931290330786647
666,איך,61,0.00012931290330786647
667,חק,61,0.00012931290330786647
668,שאר,61,0.00012931290330786647
669,ישוב,61,0.00012931290330786647
670,ישבים,61,0.00012931290330786647
671,אבד,61,0.00012931290330786647
672,בלעם,61,0.00012931290330786647
673,אבנר,61,0.00012931290330786647
674,נעשה,60,0.00012719301964708176
675,אחות,60,0.00012719301964708176
676,תבא,60,0.00012719301964708176
677,עלת,60,0.00012719301964708176
678,אברם,60,0.00012719301964708176
679,באה,60,0.00012719301964708176
680,בגד,60,0.00012719301964708176
681,קרח,60,0.00012719301964708176
682,בור,60,0.00012719301964708176
683,סוסים,60,0.00012719301964708176
684,גאל,60,0.00012719301964708176
685,כתב,60,0.00012719301964708176
686,חומה,60,0.00012719301964708176
687,שמי,60,0.00012719301964708176
688,בשן,60,0.00012719301964708176
689,מרדכי,60,0.00012719301964708176
690,גדל,59,0.00012507313598629708
691,קץ,59,0.00012507313598629708
692,יולד,59,0.00012507313598629708
693,ריח,59,0.00012507313598629708
694,חברון,59,0.00012507313598629708
695,שלחתי,59,0.00012507313598629708
696,בלי,59,0.00012507313598629708
697,עברים,59,0.00012507313598629708
698,סוס,59,0.00012507313598629708
699,חג,59,0.00012507313598629708
700,קטרת,59,0.00012507313598629708
701,יהוא,59,0.00012507313598629708
702,מצא,58,0.00012295325232551237
703,בינ,58,0.00012295325232551237
704,אסתר,58,0.00012295325232551237
705,בנה,58,0.00012295325232551237
706,תשב,58,0.00012295325232551237
707,קום,58,0.00012295325232551237
708,שבו,58,0.00012295325232551237
709,ענה,58,0.00012295325232551237
710,שממה,58,0.00012295325232551237
711,מגרשי,58,0.00012295325232551237
712,אלישע,58,0.00012295325232551237
713,צויתי,57,0.00012083336866472768
714,יחר,57,0.00012083336866472768
715,ששים,57,0.00012083336866472768
716,שמתי,57,0.00012083336866472768
717,יכ,57,0.00012083336866472768
718,שלם,57,0.00012083336866472768
719,אבל,57,0.00012083336866472768
720,זקן,57,0.00012083336866472768
721,חמור,57,0.00012083336866472768
722,ידברו,57,0.00012083336866472768
723,מצותי,57,0.00012083336866472768
724,פקדי,57,0.00012083336866472768
725,ממלכות,57,0.00012083336866472768
726,יער,57,0.00012083336866472768
727,הושיע,57,0.00012083336866472768
728,דנה,57,0.00012083336866472768
729,אסא,57,0.00012083336866472768
730,אדין,57,0.00012083336866472768
731,איוב,57,0.00012083336866472768
732,מזמור,57,0.00012083336866472768
733,טרם,56,0.00011871348500394299
734,יצר,56,0.00011871348500394299
735,תאכלו,56,0.00011871348500394299
736,תמים,56,0.00011871348500394299
737,חמס,56,0.00011871348500394299
738,צו,56,0.00011871348500394299
739,היית,56,0.00011871348500394299
740,פעמים,56,0.00011871348500394299
741,אבני,56,0.00011871348500394299
742,חפץ,56,0.00011871348500394299
743,עמדים,56,0.00011871348500394299
744,מגרש,56,0.00011871348500394299
745,אלוה,56,0.00011871348500394299
746,עצת,56,0.00011871348500394299
747,מנצח,56,0.00011871348500394299
748,אנוש,55,0.00011659360134315829
749,נח,55,0.00011659360134315829
750,ערות,55,0.00011659360134315829
751,חמר,55,0.00011659360134315829
752,עמי,55,0.00011659360134315829
753,קרית,55,0.00011659360134315829
754,קבר,55,0.00011659360134315829
755,אשם,55,0.00011659360134315829
756,אהיה,55,0.00011659360134315829
757,רעות,55,0.00011659360134315829
758,תצא,55,0.00011659360134315829
759,מכה,55,0.00011659360134315829
760,אמרים,55,0.00011659360134315829
761,יעמדו,55,0.00011659360134315829
762,חמה,55,0.00011659360134315829
763,צדקיהו,55,0.00011659360134315829
764,שאת,54,0.00011447371768237359
765,רבה,54,0.00011447371768237359
766,שחת,54,0.00011447371768237359
767,קציר,54,0.00011447371768237359
768,אהלי,54,0.00011447371768237359
769,איה,54,0.00011447371768237359
770,שאל,54,0.00011447371768237359
